sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Negation,Direct Object,Indirect Object,"""Of"" Object",Adverbial Preposition,Subject,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Compounds,Adjectival Modifiers,Possesed (owned by noun),Possesive (owner of noun),Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositional Modifiers,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,subject,object,advcl
"<p> When the HIV Prevention Project at the University of Illinois at Chicago discovered that local African Americans were not using HIV testing or prevention services , it sought to uncover the reasons .","<p>/RB When/WRB the/DT HIV/NNP Prevention/NNP Project/NNP at/IN the/DT University/NNP of/IN Illinois/NNP at/IN Chicago/NNP discovered/VBD that/IN local/JJ African/NNP Americans/NNPS were/VBD not/RB using/VBG HIV/NN testing/NN or/CC prevention/NN services/NNS ,/, it/PRP sought/VBD to/TO uncover/VB the/DT reasons/NNS ./."," advmod(discovered-14, <p>-1) advmod(discovered-14, When-2) det(Project-6, the-3) compound(Project-6, HIV-4) compound(Project-6, Prevention-5) nsubj(discovered-14, Project-6) case(University-9, at-7) det(University-9, the-8) nmod:at(Project-6, University-9) case(Illinois-11, of-10) nmod:of(University-9, Illinois-11) case(Chicago-13, at-12) nmod:at(Illinois-11, Chicago-13) advcl(sought-29, discovered-14) mark(using-21, that-15) amod(Americans-18, local-16) compound(Americans-18, African-17) nsubj(using-21, Americans-18) aux(using-21, were-19) neg(using-21, not-20) ccomp(discovered-14, using-21) compound(testing-23, HIV-22) dobj(using-21, testing-23) cc(testing-23, or-24) compound(services-26, prevention-25) dobj(using-21, services-26) conj:or(testing-23, services-26) nsubj(sought-29, it-28) nsubj(uncover-31, it-28) root(ROOT-0, sought-29) mark(uncover-31, to-30) xcomp(sought-29, uncover-31) det(reasons-33, the-32) dobj(uncover-31, reasons-33)  ",testing,23,"compound(testing-23, HIV-22) cc(testing-23, or-24) conj:or(testing-23, services-26) dobj(using-21, testing-23) ","Americans were not using HIV testing or prevention services , it",NN,[],using,VBG,object,['not'],[],[],[],[],[],[],[],[],[],[],"[('or', 'services')]",['HIV'],[],[],[],[],[],[],[],,,singular,ambiguous,[],['using']
Another linked him to the crime through DNA testing .,Another/DT linked/VBD him/PRP to/TO the/DT crime/NN through/IN DNA/NN testing/NN ./.," nsubj(linked-2, Another-1) root(ROOT-0, linked-2) dobj(linked-2, him-3) case(crime-6, to-4) det(crime-6, the-5) nmod:to(linked-2, crime-6) case(testing-9, through-7) compound(testing-9, DNA-8) nmod:through(linked-2, testing-9)  ",testing,9,"case(testing-9, through-7) compound(testing-9, DNA-8) nmod:through(linked-2, testing-9) ",to the crime through DNA testing .,NN,[],,,,,[],[],[],[],[],"[('through', 'linked')]",['through'],['linked'],[],[],[],['DNA'],[],[],[],[],['through'],[],[],,,singular,,[],[]
"He also sees DNA testing , where possible , as a way of helping to ensure that only the guilty are punished .","He/PRP also/RB sees/VBZ DNA/NNP testing/VBG ,/, where/WRB possible/JJ ,/, as/IN a/DT way/NN of/IN helping/VBG to/TO ensure/VB that/IN only/RB the/DT guilty/JJ are/VBP punished/VBN ./."," nsubj(sees-3, He-1) advmod(sees-3, also-2) root(ROOT-0, sees-3) dobj(sees-3, DNA-4) acl(DNA-4, testing-5) advmod(possible-8, where-7) advcl(testing-5, possible-8) case(way-12, as-10) det(way-12, a-11) nmod:as(sees-3, way-12) mark(helping-14, of-13) acl(way-12, helping-14) mark(ensure-16, to-15) xcomp(helping-14, ensure-16) mark(punished-22, that-17) advmod(the-19, only-18) nsubjpass(punished-22, the-19) amod(the-19, guilty-20) auxpass(punished-22, are-21) ccomp(ensure-16, punished-22)  ",testing,5,"advcl(testing-5, possible-8) acl(DNA-4, testing-5) ","He also sees DNA testing , where possible , as",VBG,[],,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,[],[]
Methodological Issues <p> Lothstein ( 1984 ) conducted a review of 30 years of psychological testing of transsexualism during which time 41 studies had been published .,Methodological/NNP Issues/NNPS <p>/NNP Lothstein/NNP -LRB-/-LRB- 1984/CD -RRB-/-RRB- conducted/VBD a/DT review/NN of/IN 30/CD years/NNS of/IN psychological/JJ testing/NN of/IN transsexualism/NN during/IN which/WDT time/NN 41/CD studies/NNS had/VBD been/VBN published/VBN ./.," compound(Lothstein-4, Methodological-1) compound(Lothstein-4, Issues-2) compound(Lothstein-4, <p>-3) nsubj(conducted-8, Lothstein-4) appos(Lothstein-4, 1984-6) root(ROOT-0, conducted-8) det(review-10, a-9) dobj(conducted-8, review-10) det(time-21, review-10) case(years-13, of-11) nummod(years-13, 30-12) nmod:of(review-10, years-13) case(testing-16, of-14) amod(testing-16, psychological-15) nmod:of(years-13, testing-16) case(transsexualism-18, of-17) nmod:of(testing-16, transsexualism-18) case(time-21, during-19) ref(review-10, which-20) nmod:during(published-26, time-21) nummod(studies-23, 41-22) nsubjpass(published-26, studies-23) aux(published-26, had-24) auxpass(published-26, been-25) acl:relcl(review-10, published-26)  ",testing,16,"case(testing-16, of-14) amod(testing-16, psychological-15) nmod:of(testing-16, transsexualism-18) nmod:of(years-13, testing-16) ",of 30 years of psychological testing of transsexualism during which time,NN,[],,,,,[],[],['transsexualism'],[],[],"[('of', 'years')]",['of'],['years'],[],[],[],[],['psychological'],[],[],[],['of'],[],[],,,singular,,[],[]
"<p> Following a review of psychological testing in transsexuals , Lothstein ( 1984 ) concluded that most studies showed that male-to-female transsexuals were less stable and more psychologically disturbed than the female-to-male transsexuals , had lower sex drives , and had less information about sexuality .","<p>/NN Following/VBG a/DT review/NN of/IN psychological/JJ testing/NN in/IN transsexuals/NNS ,/, Lothstein/NNP -LRB-/-LRB- 1984/CD -RRB-/-RRB- concluded/VBD that/IN most/JJS studies/NNS showed/VBD that/IN male-to-female/JJ transsexuals/NNS were/VBD less/RBR stable/JJ and/CC more/RBR psychologically/RB disturbed/JJ than/IN the/DT female-to-male/JJ transsexuals/NNS ,/, had/VBD lower/JJR sex/NN drives/NNS ,/, and/CC had/VBD less/JJR information/NN about/IN sexuality/NN ./."," nsubj(concluded-15, <p>-1) case(review-4, Following-2) det(review-4, a-3) nmod:following(<p>-1, review-4) case(testing-7, of-5) amod(testing-7, psychological-6) nmod:of(review-4, testing-7) case(transsexuals-9, in-8) nmod:in(testing-7, transsexuals-9) appos(transsexuals-9, Lothstein-11) appos(Lothstein-11, 1984-13) root(ROOT-0, concluded-15) mark(showed-19, that-16) amod(studies-18, most-17) nsubj(showed-19, studies-18) ccomp(concluded-15, showed-19) mark(stable-25, that-20) amod(transsexuals-22, male-to-female-21) nsubj(stable-25, transsexuals-22) nsubj(disturbed-29, transsexuals-22) nsubj(had-35, transsexuals-22) nsubj(had-41, transsexuals-22) cop(stable-25, were-23) advmod(stable-25, less-24) ccomp(showed-19, stable-25) cc(stable-25, and-26) advmod(disturbed-29, more-27) advmod(disturbed-29, psychologically-28) ccomp(showed-19, disturbed-29) conj:and(stable-25, disturbed-29) case(transsexuals-33, than-30) det(transsexuals-33, the-31) amod(transsexuals-33, female-to-male-32) nmod:than(stable-25, transsexuals-33) ccomp(showed-19, had-35) conj:and(stable-25, had-35) amod(drives-38, lower-36) compound(drives-38, sex-37) dobj(had-35, drives-38) cc(stable-25, and-40) ccomp(showed-19, had-41) conj:and(stable-25, had-41) amod(information-43, less-42) dobj(had-41, information-43) case(sexuality-45, about-44) nmod:about(information-43, sexuality-45)  ",testing,7,"case(testing-7, of-5) amod(testing-7, psychological-6) nmod:in(testing-7, transsexuals-9) nmod:of(review-4, testing-7) ","Following a review of psychological testing in transsexuals , Lothstein (",NN,[],,,,,[],[],[],[],[],"[('of', 'review')]",['of'],['review'],[],[],[],[],['psychological'],[],[],[],['of'],[],[],,,singular,,[],[]
A discussion of the mathematical procedure for significance testing shows that respondents were not justified in these interpretations .,A/DT discussion/NN of/IN the/DT mathematical/JJ procedure/NN for/IN significance/NN testing/NN shows/VBZ that/IN respondents/NNS were/VBD not/RB justified/VBN in/IN these/DT interpretations/NNS ./.," det(discussion-2, A-1) nsubj(shows-10, discussion-2) case(procedure-6, of-3) det(procedure-6, the-4) amod(procedure-6, mathematical-5) nmod:of(discussion-2, procedure-6) case(testing-9, for-7) compound(testing-9, significance-8) nmod:for(procedure-6, testing-9) root(ROOT-0, shows-10) mark(justified-15, that-11) nsubjpass(justified-15, respondents-12) auxpass(justified-15, were-13) neg(justified-15, not-14) ccomp(shows-10, justified-15) case(interpretations-18, in-16) det(interpretations-18, these-17) nmod:in(justified-15, interpretations-18)  ",testing,9,"case(testing-9, for-7) compound(testing-9, significance-8) nmod:for(procedure-6, testing-9) ",the mathematical procedure for significance testing shows that respondents were not,NN,[],,,,,[],[],[],[],[],"[('for', 'procedure')]",['for'],['procedure'],[],[],[],['significance'],[],[],[],[],['for'],[],[],,,singular,,[],[]
"Hasher and Zacks cited experimental evidence to show that memory for spatial position , temporal relationships , and frequency-of-occurrence does not differ under intentional , as opposed to incidental testing conditions .","Hasher/NNP and/CC Zacks/NNP cited/VBD experimental/JJ evidence/NN to/TO show/VB that/IN memory/NN for/IN spatial/JJ position/NN ,/, temporal/JJ relationships/NNS ,/, and/CC frequency-of-occurrence/NN does/VBZ not/RB differ/VB under/IN intentional/JJ ,/, as/RB opposed/JJ to/TO incidental/JJ testing/NN conditions/NNS ./."," nsubj(cited-4, Hasher-1) cc(Hasher-1, and-2) conj:and(Hasher-1, Zacks-3) nsubj(cited-4, Zacks-3) root(ROOT-0, cited-4) amod(evidence-6, experimental-5) dobj(cited-4, evidence-6) mark(show-8, to-7) advcl(cited-4, show-8) mark(differ-22, that-9) nsubj(differ-22, memory-10) case(position-13, for-11) amod(position-13, spatial-12) nmod:for(memory-10, position-13) amod(relationships-16, temporal-15) nmod:for(memory-10, relationships-16) conj:and(position-13, relationships-16) cc(position-13, and-18) nmod:for(memory-10, frequency-of-occurrence-19) conj:and(position-13, frequency-of-occurrence-19) aux(differ-22, does-20) neg(differ-22, not-21) ccomp(show-8, differ-22) case(conditions-31, under-23) amod(opposed-27, intentional-24) advmod(opposed-27, as-26) amod(conditions-31, opposed-27) case(testing-30, to-28) amod(testing-30, incidental-29) nmod:to(opposed-27, testing-30) nmod:under(differ-22, conditions-31)  ",testing,30,"case(testing-30, to-28) amod(testing-30, incidental-29) nmod:to(opposed-27, testing-30) ",", as opposed to incidental testing conditions .",NN,[],,,,,[],[],[],[],[],"[('to', 'opposed')]",['to'],['opposed'],[],[],[],[],['incidental'],[],[],[],['to'],[],[],,,singular,,[],[]
"Members of the sample ranged in age from 17 to 54 years ( M = 20.7 ; SD = 5.3 ) , and they had completed an average of 13 years of formal education at the time of testing .","Members/NNS of/IN the/DT sample/NN ranged/VBD in/IN age/NN from/IN 17/CD to/TO 54/CD years/NNS -LRB-/-LRB- M/NNP =/NNP 20.7/NNP ;/: SD/NNP =/SYM 5.3/CD -RRB-/-RRB- ,/, and/CC they/PRP had/VBD completed/VBN an/DT average/NN of/IN 13/CD years/NNS of/IN formal/JJ education/NN at/IN the/DT time/NN of/IN testing/NN ./."," nsubj(ranged-5, Members-1) case(sample-4, of-2) det(sample-4, the-3) nmod:of(Members-1, sample-4) root(ROOT-0, ranged-5) case(age-7, in-6) nmod:in(ranged-5, age-7) case(years-12, from-8) compound(54-11, 17-9) dep(54-11, to-10) nummod(years-12, 54-11) nmod:from(ranged-5, years-12) compound(20.7-16, M-14) compound(20.7-16, =-15) dep(years-12, 20.7-16) dep(20.7-16, SD-18) dep(5.3-20, =-19) acl:relcl(SD-18, 5.3-20) cc(ranged-5, and-23) nsubj(completed-26, they-24) aux(completed-26, had-25) conj:and(ranged-5, completed-26) det(average-28, an-27) dobj(completed-26, average-28) case(years-31, of-29) nummod(years-31, 13-30) nmod:of(average-28, years-31) case(education-34, of-32) amod(education-34, formal-33) nmod:of(years-31, education-34) case(time-37, at-35) det(time-37, the-36) nmod:at(completed-26, time-37) case(testing-39, of-38) nmod:of(time-37, testing-39)  ",testing,39,"case(testing-39, of-38) nmod:of(time-37, testing-39) ",education at the time of testing .,NN,[],,,,,[],[],[],[],[],"[('of', 'time')]",['of'],['time'],[],[],[],[],[],[],[],"['17', 'M']",['of'],[],[],17,other,singular,,[],[]
"Pilot testing revealed that educated women , like those who participated in the present study , found the task of completing bar graphs a useful and interesting means of comparing relationship quality at different time periods .","Pilot/NN testing/NN revealed/VBD that/IN educated/VBN women/NNS ,/, like/IN those/DT who/WP participated/VBD in/IN the/DT present/JJ study/NN ,/, found/VBD the/DT task/NN of/IN completing/VBG bar/NN graphs/VBZ a/DT useful/JJ and/CC interesting/JJ means/NN of/IN comparing/VBG relationship/NN quality/NN at/IN different/JJ time/NN periods/NNS ./."," compound(testing-2, Pilot-1) nsubj(revealed-3, testing-2) root(ROOT-0, revealed-3) mark(found-17, that-4) amod(women-6, educated-5) nsubj(found-17, women-6) case(those-9, like-8) nmod:like(women-6, those-9) nsubj(participated-11, those-9) ref(those-9, who-10) acl:relcl(those-9, participated-11) case(study-15, in-12) det(study-15, the-13) amod(study-15, present-14) nmod:in(participated-11, study-15) ccomp(revealed-3, found-17) det(task-19, the-18) nsubj(graphs-23, task-19) mark(completing-21, of-20) acl(task-19, completing-21) dobj(completing-21, bar-22) ccomp(found-17, graphs-23) det(means-28, a-24) amod(means-28, useful-25) cc(useful-25, and-26) conj:and(useful-25, interesting-27) amod(means-28, interesting-27) dobj(graphs-23, means-28) mark(comparing-30, of-29) acl(means-28, comparing-30) compound(quality-32, relationship-31) dobj(comparing-30, quality-32) case(periods-36, at-33) amod(periods-36, different-34) compound(periods-36, time-35) nmod:at(comparing-30, periods-36)  ",testing,2,"compound(testing-2, Pilot-1) nsubj(revealed-3, testing-2) ","Pilot testing revealed that educated women ,",NN,[],revealed,VBD,subject,[],[],[],[],[],[],[],[],[],[],[],[],['Pilot'],[],[],[],[],[],[],[],,,singular,ambiguous,['revealed'],[]
"Qualitative data was obtained for only the most conflicted time period because pilot testing revealed that when asked to report sources of difficulties for all time periods , women reported having difficulty with the repeated format .","Qualitative/JJ data/NNS was/VBD obtained/VBN for/IN only/RB the/DT most/RBS conflicted/JJ time/NN period/NN because/IN pilot/NN testing/NN revealed/VBD that/IN when/WRB asked/VBD to/TO report/VB sources/NNS of/IN difficulties/NNS for/IN all/DT time/NN periods/NNS ,/, women/NNS reported/VBD having/VBG difficulty/NN with/IN the/DT repeated/VBN format/NN ./."," amod(data-2, Qualitative-1) nsubjpass(obtained-4, data-2) auxpass(obtained-4, was-3) root(ROOT-0, obtained-4) case(period-11, for-5) advmod(period-11, only-6) det(period-11, the-7) advmod(conflicted-9, most-8) amod(period-11, conflicted-9) compound(period-11, time-10) nmod:for(obtained-4, period-11) mark(revealed-15, because-12) compound(testing-14, pilot-13) nsubj(revealed-15, testing-14) advcl(obtained-4, revealed-15) mark(reported-30, that-16) advmod(asked-18, when-17) advcl(reported-30, asked-18) mark(report-20, to-19) xcomp(asked-18, report-20) dobj(report-20, sources-21) case(difficulties-23, of-22) nmod:of(sources-21, difficulties-23) case(periods-27, for-24) det(periods-27, all-25) compound(periods-27, time-26) nmod:for(difficulties-23, periods-27) nsubj(reported-30, women-29) ccomp(revealed-15, reported-30) xcomp(reported-30, having-31) dobj(having-31, difficulty-32) case(format-36, with-33) det(format-36, the-34) amod(format-36, repeated-35) nmod:with(having-31, format-36)  ",testing,14,"compound(testing-14, pilot-13) nsubj(revealed-15, testing-14) ",conflicted time period because pilot testing revealed that when asked to,NN,[],revealed,VBD,subject,[],[],[],[],[],[],[],[],[],[],[],[],['pilot'],[],[],[],[],[],[],[],,,singular,ambiguous,['revealed'],[]
"Thompson ( 1987 ) , testing a group of normal ( nondyslexic ) readers ( ages 6 and 7 ) , found that gender exerted a major influence on which route was used most in the reading process .","Thompson/NNP -LRB-/-LRB- 1987/CD -RRB-/-RRB- ,/, testing/VBG a/DT group/NN of/IN normal/JJ -LRB-/-LRB- nondyslexic/JJ -RRB-/-RRB- readers/NNS -LRB-/-LRB- ages/JJ 6/CD and/CC 7/CD -RRB-/-RRB- ,/, found/VBD that/DT gender/NN exerted/VBN a/DT major/JJ influence/NN on/IN which/WDT route/NN was/VBD used/VBN most/RBS in/IN the/DT reading/NN process/NN ./."," nsubj(found-22, Thompson-1) appos(Thompson-1, 1987-3) acl(Thompson-1, testing-6) det(group-8, a-7) dobj(testing-6, group-8) case(readers-14, of-9) amod(readers-14, normal-10) amod(readers-14, nondyslexic-12) nmod:of(group-8, readers-14) dep(readers-14, ages-16) nmod:tmod(ages-16, 6-17) cc(6-17, and-18) nmod:tmod(ages-16, 7-19) conj:and(6-17, 7-19) root(ROOT-0, found-22) det(gender-24, that-23) dobj(found-22, gender-24) acl(gender-24, exerted-25) det(influence-28, a-26) amod(influence-28, major-27) dobj(exerted-25, influence-28) nmod:on(used-33, influence-28) case(which-30, on-29) ref(influence-28, which-30) nsubjpass(used-33, route-31) auxpass(used-33, was-32) acl:relcl(influence-28, used-33) advmod(used-33, most-34) case(process-38, in-35) det(process-38, the-36) compound(process-38, reading-37) nmod:in(used-33, process-38)  ",testing,6,"dobj(testing-6, group-8) acl(Thompson-1, testing-6) ","Thompson ( 1987 ) , testing a group of normal (",VBG,[],,,,,['group'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,[],[]
"<p> When I interviewed other teachers about this problem , many explained that they do like history but feel so pressured by the testing of the "" basic subjects "" that history becomes less important .","<p>/VB When/WRB I/PRP interviewed/VBD other/JJ teachers/NNS about/IN this/DT problem/NN ,/, many/DT explained/VBD that/IN they/PRP do/VBP like/IN history/NN but/CC feel/VB so/RB pressured/JJ by/IN the/DT testing/NN of/IN the/DT ''/'' basic/JJ subjects/NNS ''/'' that/IN history/NN becomes/VBZ less/RBR important/JJ ./."," root(ROOT-0, <p>-1) advmod(interviewed-4, When-2) nsubj(interviewed-4, I-3) advcl(<p>-1, interviewed-4) amod(teachers-6, other-5) dobj(interviewed-4, teachers-6) case(problem-9, about-7) det(problem-9, this-8) nmod:about(interviewed-4, problem-9) mark(do-15, problem-9) nsubj(explained-12, many-11) acl:relcl(problem-9, explained-12) ref(problem-9, that-13) nsubj(do-15, they-14) ccomp(explained-12, do-15) case(history-17, like-16) nmod:like(do-15, history-17) cc(<p>-1, but-18) conj:but(<p>-1, feel-19) advmod(pressured-21, so-20) xcomp(feel-19, pressured-21) case(testing-24, by-22) det(testing-24, the-23) nmod:by(pressured-21, testing-24) case(the-26, of-25) advmod(feel-19, the-26) amod(subjects-29, basic-28) dobj(feel-19, subjects-29) mark(becomes-33, that-31) nsubj(becomes-33, history-32) ccomp(feel-19, becomes-33) advmod(important-35, less-34) xcomp(becomes-33, important-35)  ",testing,24,"case(testing-24, by-22) det(testing-24, the-23) nmod:by(pressured-21, testing-24) ","feel so pressured by the testing of the "" basic subjects",NN,[],,,,,[],[],[],[],[],"[('by', 'pressured')]",['by'],['pressured'],[],['the'],[],[],[],[],[],[],['by'],[],[],,,singular,,[],[]
"Science can be defined as a process of questioning , testing , and explaining the world .","Science/NNP can/MD be/VB defined/VBN as/IN a/DT process/NN of/IN questioning/VBG ,/, testing/VBG ,/, and/CC explaining/VBG the/DT world/NN ./."," nsubjpass(defined-4, Science-1) aux(defined-4, can-2) auxpass(defined-4, be-3) root(ROOT-0, defined-4) case(process-7, as-5) det(process-7, a-6) nmod:as(defined-4, process-7) mark(questioning-9, of-8) acl(process-7, questioning-9) acl(process-7, testing-11) conj:and(questioning-9, testing-11) cc(questioning-9, and-13) acl(process-7, explaining-14) conj:and(questioning-9, explaining-14) det(world-16, the-15) dobj(explaining-14, world-16)  ",testing,11,"acl(process-7, testing-11) conj:and(questioning-9, testing-11) ","a process of questioning , testing , and explaining the world",VBG,[],,,,,[],[],[],[],[],[],[],[],[],[],"[('and', 'questioning')]",[],[],[],[],[],[],[],[],,,,,[],[]
"<p> Scientific inquiry includes systematic approaches to collecting information , observing , identifying significant variables , formulating and testing hypotheses , and measuring precisely , accurately , and reliably .","<p>/NNP Scientific/NNP inquiry/NN includes/VBZ systematic/JJ approaches/NNS to/TO collecting/VBG information/NN ,/, observing/VBG ,/, identifying/VBG significant/JJ variables/NNS ,/, formulating/VBG and/CC testing/VBG hypotheses/NNS ,/, and/CC measuring/VBG precisely/RB ,/, accurately/RB ,/, and/CC reliably/RB ./."," compound(inquiry-3, <p>-1) compound(inquiry-3, Scientific-2) nsubj(includes-4, inquiry-3) root(ROOT-0, includes-4) amod(approaches-6, systematic-5) dobj(includes-4, approaches-6) mark(collecting-8, to-7) advcl(includes-4, collecting-8) dobj(collecting-8, information-9) advcl(includes-4, observing-11) conj:and(collecting-8, observing-11) advcl(includes-4, identifying-13) conj:and(collecting-8, identifying-13) amod(variables-15, significant-14) dobj(identifying-13, variables-15) advcl(includes-4, formulating-17) conj:and(collecting-8, formulating-17) cc(formulating-17, and-18) conj:and(collecting-8, testing-19) conj:and(formulating-17, testing-19) dobj(formulating-17, hypotheses-20) cc(collecting-8, and-22) advcl(includes-4, measuring-23) conj:and(collecting-8, measuring-23) advmod(measuring-23, precisely-24) advmod(and-28, accurately-26) advmod(measuring-23, and-28) advmod(and-28, reliably-29)  ",testing,19,"conj:and(collecting-8, testing-19) conj:and(formulating-17, testing-19) ","significant variables , formulating and testing hypotheses , and measuring precisely",VBG,[],,,,,[],[],[],[],[],[],[],[],[],[],"[('and', 'collecting'), ('and', 'formulating')]",[],[],[],[],[],[],[],[],,,,,[],[]
"In effect , this approach includes generalization formation and testing .","In/IN effect/NN ,/, this/DT approach/NN includes/VBZ generalization/JJ formation/NN and/CC testing/NN ./."," case(effect-2, In-1) nmod:in(includes-6, effect-2) det(approach-5, this-4) nsubj(includes-6, approach-5) root(ROOT-0, includes-6) amod(formation-8, generalization-7) dobj(includes-6, formation-8) cc(formation-8, and-9) dobj(includes-6, testing-10) conj:and(formation-8, testing-10)  ",testing,10,"dobj(includes-6, testing-10) conj:and(formation-8, testing-10) ",approach includes generalization formation and testing .,NN,[],includes,VBZ,object,[],[],[],[],[],[],[],[],[],[],[],"[('and', 'formation')]",[],[],[],[],[],[],[],[],,,singular,singular,[],['includes']
"Because this approach contains both generalization testing and formation , it may prove to be more efficacious than the others .","Because/IN this/DT approach/NN contains/VBZ both/DT generalization/NN testing/NN and/CC formation/NN ,/, it/PRP may/MD prove/VB to/TO be/VB more/RBR efficacious/JJ than/IN the/DT others/NNS ./."," mark(contains-4, Because-1) det(approach-3, this-2) nsubj(contains-4, approach-3) advcl(prove-13, contains-4) det(testing-7, both-5) compound(testing-7, generalization-6) dobj(contains-4, testing-7) cc(testing-7, and-8) dobj(contains-4, formation-9) conj:and(testing-7, formation-9) nsubj(prove-13, it-11) nsubj(efficacious-17, it-11) aux(prove-13, may-12) root(ROOT-0, prove-13) mark(efficacious-17, to-14) cop(efficacious-17, be-15) advmod(efficacious-17, more-16) xcomp(prove-13, efficacious-17) case(others-20, than-18) det(others-20, the-19) nmod:than(efficacious-17, others-20)  ",testing,7,"det(testing-7, both-5) compound(testing-7, generalization-6) cc(testing-7, and-8) conj:and(testing-7, formation-9) dobj(contains-4, testing-7) ","this approach contains both generalization testing and formation , it may",NN,[],contains,VBZ,object,[],[],[],[],[],[],[],[],[],[],['both'],"[('and', 'formation')]",['generalization'],[],[],[],[],[],[],[],both,other,singular,singular,[],['contains']
"Because of the importance generalizations have in the instruction of social studies at all grade levels , we believe that examination of the issues raised and further research into generalization formation and testing are very important .","Because/IN of/IN the/DT importance/NN generalizations/NNS have/VBP in/IN the/DT instruction/NN of/IN social/JJ studies/NNS at/IN all/DT grade/NN levels/NNS ,/, we/PRP believe/VBP that/IN examination/NN of/IN the/DT issues/NNS raised/VBD and/CC further/JJ research/NN into/IN generalization/NN formation/NN and/CC testing/NN are/VBP very/RB important/JJ ./."," mark(have-6, Because-1) case(importance-4, of-2) det(importance-4, the-3) nmod:of(have-6, importance-4) nsubj(have-6, generalizations-5) advcl(believe-19, have-6) case(instruction-9, in-7) det(instruction-9, the-8) nmod:in(have-6, instruction-9) case(studies-12, of-10) amod(studies-12, social-11) nmod:of(instruction-9, studies-12) case(levels-16, at-13) det(levels-16, all-14) compound(levels-16, grade-15) nmod:at(have-6, levels-16) nsubj(believe-19, we-18) root(ROOT-0, believe-19) mark(raised-25, that-20) nsubj(raised-25, examination-21) case(issues-24, of-22) det(issues-24, the-23) nmod:of(examination-21, issues-24) ccomp(believe-19, raised-25) cc(raised-25, and-26) amod(research-28, further-27) nsubj(important-36, research-28) case(formation-31, into-29) compound(formation-31, generalization-30) nmod:into(research-28, formation-31) cc(formation-31, and-32) nmod:into(research-28, testing-33) conj:and(formation-31, testing-33) cop(important-36, are-34) advmod(important-36, very-35) ccomp(believe-19, important-36) conj:and(raised-25, important-36)  ",testing,33,"nmod:into(research-28, testing-33) conj:and(formation-31, testing-33) ",research into generalization formation and testing are very important .,NN,[],,,,,[],[],[],[],[],"[('into', 'research')]",['into'],['research'],[],[],"[('and', 'formation')]",[],[],[],[],[],[],[],[],,,singular,,[],[]
"Most of those interviewed also stated that acquiring information is most important in social studies education and thus stressed the need for lecturing , reading the text , and traditional testing .","Most/JJS of/IN those/DT interviewed/VBN also/RB stated/VBD that/IN acquiring/VBG information/NN is/VBZ most/RBS important/JJ in/IN social/JJ studies/NNS education/NN and/CC thus/RB stressed/VBD the/DT need/NN for/IN lecturing/VBG ,/, reading/VBG the/DT text/NN ,/, and/CC traditional/JJ testing/NN ./."," nsubj(stated-6, Most-1) nsubj(stressed-19, Most-1) case(those-3, of-2) nmod:of(Most-1, those-3) acl(those-3, interviewed-4) advmod(interviewed-4, also-5) root(ROOT-0, stated-6) mark(important-12, that-7) amod(information-9, acquiring-8) nsubj(important-12, information-9) cop(important-12, is-10) advmod(important-12, most-11) ccomp(stated-6, important-12) case(education-16, in-13) amod(education-16, social-14) compound(education-16, studies-15) nmod:in(important-12, education-16) cc(stated-6, and-17) advmod(stressed-19, thus-18) conj:and(stated-6, stressed-19) det(need-21, the-20) dobj(stressed-19, need-21) mark(lecturing-23, for-22) acl(need-21, lecturing-23) dep(lecturing-23, reading-25) det(text-27, the-26) dobj(lecturing-23, text-27) cc(text-27, and-29) amod(testing-31, traditional-30) dobj(lecturing-23, testing-31) conj:and(text-27, testing-31)  ",testing,31,"amod(testing-31, traditional-30) dobj(lecturing-23, testing-31) conj:and(text-27, testing-31) ","the text , and traditional testing .",NN,[],lecturing,VBG,object,[],[],[],[],[],[],[],[],[],[],[],"[('and', 'text')]",[],['traditional'],[],[],[],[],[],[],,,singular,ambiguous,[],['lecturing']
