sent,tags,parse
"Traditionally , the gypsies are rewarded for their services , whether singing , dancing , or fortune-telling , with gratuities , or "" limosnas . ""","Traditionally/RB ,/, the/DT gypsies/NNS are/VBP rewarded/VBN for/IN their/PRP$ services/NNS ,/, whether/IN singing/NN ,/, dancing/NN ,/, or/CC fortune-telling/NN ,/, with/IN gratuities/NNS ,/, or/CC ''/'' limosnas/VBZ ./. ''/''"," advmod(rewarded-6, Traditionally-1) det(gypsies-4, the-3) nsubjpass(rewarded-6, gypsies-4) auxpass(rewarded-6, are-5) root(ROOT-0, rewarded-6) case(services-9, for-7) nmod:poss(services-9, their-8) nmod:for(rewarded-6, services-9) mark(limosnas-24, whether-11) compound(dancing-14, singing-12) nsubj(limosnas-24, dancing-14) cc(dancing-14, or-16) conj:or(dancing-14, fortune-telling-17) nsubj(limosnas-24, fortune-telling-17) case(gratuities-20, with-19) nmod:with(dancing-14, gratuities-20) advmod(gratuities-20, or-22) ccomp(rewarded-6, limosnas-24)  "
Chapter 15 of Vives ' De Institutione feminae christianae ( 1523 ) is devoted to reprehending dancing .,Chapter/NNP 15/CD of/IN Vives/NNP '/POS De/NNP Institutione/NNP feminae/NN christianae/NN -LRB-/-LRB- 1523/CD -RRB-/-RRB- is/VBZ devoted/VBN to/TO reprehending/VBG dancing/NN ./.," nsubjpass(devoted-14, Chapter-1) nummod(Chapter-1, 15-2) case(christianae-9, of-3) nmod:poss(christianae-9, Vives-4) case(Vives-4, '-5) compound(christianae-9, De-6) compound(christianae-9, Institutione-7) compound(christianae-9, feminae-8) nmod:of(Chapter-1, christianae-9) appos(christianae-9, 1523-11) auxpass(devoted-14, is-13) root(ROOT-0, devoted-14) mark(reprehending-16, to-15) advcl(devoted-14, reprehending-16) dobj(reprehending-16, dancing-17)  "
"<p> Music , dancing and a caricaturist all added to the fun-filled evening .","<p>/NNP Music/NNP ,/, dancing/NN and/CC a/DT caricaturist/NN all/RB added/VBD to/TO the/DT fun-filled/JJ evening/NN ./."," compound(Music-2, <p>-1) nsubj(added-9, Music-2) conj:and(Music-2, dancing-4) nsubj(added-9, dancing-4) cc(Music-2, and-5) det(caricaturist-7, a-6) conj:and(Music-2, caricaturist-7) nsubj(added-9, caricaturist-7) advmod(added-9, all-8) root(ROOT-0, added-9) case(evening-13, to-10) det(evening-13, the-11) amod(evening-13, fun-filled-12) nmod:to(added-9, evening-13)  "
"The music , singing and dancing in Tavernas goes on until after midnight .","The/DT music/NN ,/, singing/NN and/CC dancing/NN in/IN Tavernas/NNP goes/VBZ on/RP until/IN after/IN midnight/NN ./."," det(music-2, The-1) nsubj(goes-9, music-2) conj:and(music-2, singing-4) nsubj(goes-9, singing-4) cc(music-2, and-5) conj:and(music-2, dancing-6) nsubj(goes-9, dancing-6) case(Tavernas-8, in-7) nmod:in(music-2, Tavernas-8) root(ROOT-0, goes-9) compound:prt(goes-9, on-10) case(midnight-13, until-11) case(midnight-13, after-12) nmod:after(goes-9, midnight-13)  "
"<p> At age thirteen I was sent to something called Fortnightly , dancing classes in which we learned hallroom manners and intricate foxtrots , sambas , and other elaborate dances I have long since forgotten .","<p>/RB At/IN age/NN thirteen/NN I/PRP was/VBD sent/VBN to/TO something/NN called/VBD Fortnightly/NNP ,/, dancing/NN classes/NNS in/IN which/WDT we/PRP learned/VBD hallroom/NN manners/NNS and/CC intricate/JJ foxtrots/NNS ,/, sambas/NNS ,/, and/CC other/JJ elaborate/JJ dances/NNS I/PRP have/VBP long/RB since/IN forgotten/VBN ./."," advmod(thirteen-4, <p>-1) case(thirteen-4, At-2) compound(thirteen-4, age-3) nmod:at(sent-7, thirteen-4) nsubjpass(sent-7, I-5) auxpass(sent-7, was-6) dep(called-10, sent-7) case(something-9, to-8) nmod:to(sent-7, something-9) root(ROOT-0, called-10) nsubj(called-10, Fortnightly-11) compound(classes-14, dancing-13) appos(Fortnightly-11, classes-14) nmod:in(learned-18, classes-14) case(which-16, in-15) ref(classes-14, which-16) nsubj(learned-18, we-17) acl:relcl(classes-14, learned-18) compound(manners-20, hallroom-19) dobj(learned-18, manners-20) cc(manners-20, and-21) amod(foxtrots-23, intricate-22) dobj(learned-18, foxtrots-23) conj:and(manners-20, foxtrots-23) dobj(learned-18, sambas-25) conj:and(manners-20, sambas-25) cc(manners-20, and-27) amod(dances-30, other-28) amod(dances-30, elaborate-29) dobj(learned-18, dances-30) conj:and(manners-20, dances-30) nsubj(forgotten-35, I-31) aux(forgotten-35, have-32) advmod(forgotten-35, long-33) case(long-33, since-34) acl:relcl(dances-30, forgotten-35)  "
"How should the public react , "" he asked , "" to this chaos that is eternally giving birth to a world that then perishes in the next moment , to these primordial sounds , to this blustering , bellowing , roaring ocean , to these dancing stars , to these shimmering , flashing , breathing waves ? ""","How/WRB should/MD the/DT public/NN react/VB ,/, ''/'' he/PRP asked/VBD ,/, ''/'' to/TO this/DT chaos/NN that/WDT is/VBZ eternally/RB giving/VBG birth/NN to/TO a/DT world/NN that/WDT then/RB perishes/VBZ in/IN the/DT next/JJ moment/NN ,/, to/TO these/DT primordial/JJ sounds/NNS ,/, to/TO this/DT blustering/JJ ,/, bellowing/JJ ,/, roaring/JJ ocean/NN ,/, to/TO these/DT dancing/NN stars/NNS ,/, to/TO these/DT shimmering/NN ,/, flashing/VBG ,/, breathing/NN waves/NNS ?/. ''/''"," advmod(react-5, How-1) aux(react-5, should-2) det(public-4, the-3) nsubj(react-5, public-4) root(ROOT-0, react-5) nsubj(asked-9, he-8) parataxis(react-5, asked-9) case(chaos-14, to-12) det(chaos-14, this-13) nmod:to(asked-9, chaos-14) nsubj(giving-18, chaos-14) ref(chaos-14, that-15) aux(giving-18, is-16) advmod(giving-18, eternally-17) acl:relcl(chaos-14, giving-18) dobj(giving-18, birth-19) case(world-22, to-20) det(world-22, a-21) nmod:to(giving-18, world-22) nsubj(perishes-25, world-22) ref(world-22, that-23) advmod(perishes-25, then-24) acl:relcl(world-22, perishes-25) case(moment-29, in-26) det(moment-29, the-27) amod(moment-29, next-28) advcl:in(perishes-25, moment-29) case(sounds-34, to-31) det(sounds-34, these-32) amod(sounds-34, primordial-33) nmod:to(moment-29, sounds-34) case(ocean-43, to-36) det(ocean-43, this-37) amod(ocean-43, blustering-38) amod(ocean-43, bellowing-40) amod(ocean-43, roaring-42) nmod:to(moment-29, ocean-43) case(stars-48, to-45) det(stars-48, these-46) compound(stars-48, dancing-47) nmod:to(moment-29, stars-48) case(shimmering-52, to-50) det(shimmering-52, these-51) nmod:to(moment-29, shimmering-52) amod(shimmering-52, flashing-54) compound(waves-57, breathing-56) dobj(react-5, waves-57)  "
"In addition to surviving their own dismemberment , however , these children exploded at moments into the space beyond the stage , transformed from tiny dolls to costumed puppeteers dancing about in identical papier-mache masks .","In/IN addition/NN to/TO surviving/VBG their/PRP$ own/JJ dismemberment/NN ,/, however/RB ,/, these/DT children/NNS exploded/VBD at/IN moments/NNS into/IN the/DT space/NN beyond/IN the/DT stage/NN ,/, transformed/VBN from/IN tiny/JJ dolls/NNS to/TO costumed/JJ puppeteers/NNS dancing/VBG about/IN in/IN identical/JJ papier-mache/JJ masks/NNS ./."," mark(surviving-4, In-1) mwe(In-1, addition-2) mwe(In-1, to-3) acl(exploded-13, surviving-4) nmod:poss(dismemberment-7, their-5) amod(dismemberment-7, own-6) dobj(surviving-4, dismemberment-7) advmod(exploded-13, however-9) det(children-12, these-11) nsubj(exploded-13, children-12) root(ROOT-0, exploded-13) case(moments-15, at-14) nmod:at(exploded-13, moments-15) case(space-18, into-16) det(space-18, the-17) nmod:into(exploded-13, space-18) case(stage-21, beyond-19) det(stage-21, the-20) nmod:beyond(exploded-13, stage-21) acl(stage-21, transformed-23) case(dolls-26, from-24) amod(dolls-26, tiny-25) nmod:from(transformed-23, dolls-26) case(puppeteers-29, to-27) amod(puppeteers-29, costumed-28) nmod:to(transformed-23, puppeteers-29) acl(puppeteers-29, dancing-30) dep(dancing-30, about-31) case(masks-35, in-32) amod(masks-35, identical-33) amod(masks-35, papier-mache-34) nmod:in(dancing-30, masks-35)  "
"<p> In 1866 , four years after Thoreau 's death , the Fitchburg Railroad but an excursion park on the shores of Walden Pond-complete with concessions , swings , boats , and halls for dining , dancing , and gathering for church meetings and Fourth of July celebrations .","<p>/RB In/IN 1866/NNP ,/, four/CD years/NNS after/IN Thoreau/NNP 's/POS death/NN ,/, the/DT Fitchburg/NNP Railroad/NNP but/CC an/DT excursion/NN park/VBN on/IN the/DT shores/NNS of/IN Walden/NNP Pond-complete/NNP with/IN concessions/NNS ,/, swings/NNS ,/, boats/NNS ,/, and/CC halls/NNS for/IN dining/VBG ,/, dancing/VBG ,/, and/CC gathering/VBG for/IN church/NN meetings/NNS and/CC Fourth/JJ of/IN July/NNP celebrations/NNS ./."," advmod(1866-3, <p>-1) case(1866-3, In-2) nmod:in(park-18, 1866-3) nummod(years-6, four-5) nmod:after(park-18, years-6) case(years-6, after-7) nmod:poss(death-10, Thoreau-8) case(Thoreau-8, 's-9) dep(years-6, death-10) dep(Railroad-14, the-12) compound(Railroad-14, Fitchburg-13) nsubj(park-18, Railroad-14) nsubj(Fourth-45, Railroad-14) cc(Railroad-14, but-15) det(excursion-17, an-16) conj:but(Railroad-14, excursion-17) nsubj(park-18, excursion-17) root(ROOT-0, park-18) case(shores-21, on-19) det(shores-21, the-20) nmod:on(park-18, shores-21) case(Pond-complete-24, of-22) compound(Pond-complete-24, Walden-23) nmod:of(shores-21, Pond-complete-24) case(concessions-26, with-25) nmod:with(Pond-complete-24, concessions-26) nmod:with(Pond-complete-24, swings-28) conj:and(concessions-26, swings-28) nmod:with(Pond-complete-24, boats-30) conj:and(concessions-26, boats-30) cc(concessions-26, and-32) nmod:with(Pond-complete-24, halls-33) conj:and(concessions-26, halls-33) mark(dining-35, for-34) advcl(park-18, dining-35) advcl(park-18, dancing-37) conj:and(dining-35, dancing-37) cc(dining-35, and-39) advcl(park-18, gathering-40) conj:and(dining-35, gathering-40) case(meetings-43, for-41) compound(meetings-43, church-42) nmod:for(gathering-40, meetings-43) cc(park-18, and-44) conj:and(park-18, Fourth-45) case(celebrations-48, of-46) compound(celebrations-48, July-47) nmod:of(Fourth-45, celebrations-48)  "
"11 He cites this as having had a great effect on him , as well as the experience of the folk songs to which he loved to listen , and his abiding memory of waking up late one night on the roof of the house to the chants of the dervishes who were singing and dancing in the street below .","11/CD He/PRP cites/VBZ this/DT as/IN having/VBG had/VBN a/DT great/JJ effect/NN on/IN him/PRP ,/, as/RB well/RB as/IN the/DT experience/NN of/IN the/DT folk/NN songs/NNS to/TO which/WDT he/PRP loved/VBD to/TO listen/VB ,/, and/CC his/PRP$ abiding/VBG memory/NN of/IN waking/VBG up/RP late/RB one/CD night/NN on/IN the/DT roof/NN of/IN the/DT house/NN to/TO the/DT chants/NNS of/IN the/DT dervishes/NNS who/WP were/VBD singing/VBG and/CC dancing/VBG in/IN the/DT street/NN below/IN ./."," nsubj(cites-3, 11-1) nsubj(cites-3, He-2) root(ROOT-0, cites-3) dobj(cites-3, this-4) mark(had-7, as-5) aux(had-7, having-6) advcl(cites-3, had-7) det(effect-10, a-8) amod(effect-10, great-9) dobj(had-7, effect-10) case(him-12, on-11) nmod:on(effect-10, him-12) cc(effect-10, as-14) mwe(as-14, well-15) mwe(as-14, as-16) det(experience-18, the-17) dobj(had-7, experience-18) conj:and(effect-10, experience-18) nmod:to(loved-26, experience-18) case(songs-22, of-19) det(songs-22, the-20) compound(songs-22, folk-21) nmod:of(experience-18, songs-22) case(which-24, to-23) ref(experience-18, which-24) nsubj(loved-26, he-25) nsubj(listen-28, he-25) acl:relcl(experience-18, loved-26) mark(listen-28, to-27) xcomp(loved-26, listen-28) cc(effect-10, and-30) nmod:poss(memory-33, his-31) amod(memory-33, abiding-32) dobj(had-7, memory-33) conj:and(effect-10, memory-33) mark(waking-35, of-34) acl(memory-33, waking-35) compound:prt(waking-35, up-36) advmod(night-39, late-37) nummod(night-39, one-38) dobj(waking-35, night-39) case(roof-42, on-40) det(roof-42, the-41) nmod:on(night-39, roof-42) case(house-45, of-43) det(house-45, the-44) nmod:of(roof-42, house-45) case(chants-48, to-46) det(chants-48, the-47) nmod:to(waking-35, chants-48) case(dervishes-51, of-49) det(dervishes-51, the-50) nmod:of(chants-48, dervishes-51) nsubj(singing-54, dervishes-51) nsubj(dancing-56, dervishes-51) ref(dervishes-51, who-52) aux(singing-54, were-53) acl:relcl(dervishes-51, singing-54) cc(singing-54, and-55) acl:relcl(dervishes-51, dancing-56) conj:and(singing-54, dancing-56) case(street-59, in-57) det(street-59, the-58) nmod:in(singing-54, street-59) amod(street-59, below-60)  "
"The idea of dancing in fire , in particular , is a reference to Sufi mystics and to the gatherings where dancing takes place and during which they attempt to prove miracles .","The/DT idea/NN of/IN dancing/NN in/IN fire/NN ,/, in/IN particular/JJ ,/, is/VBZ a/DT reference/NN to/TO Sufi/JJ mystics/NNS and/CC to/TO the/DT gatherings/NNS where/WRB dancing/NN takes/VBZ place/NN and/CC during/IN which/WDT they/PRP attempt/VBP to/TO prove/VB miracles/NNS ./."," det(idea-2, The-1) nsubj(reference-13, idea-2) case(dancing-4, of-3) nmod:of(idea-2, dancing-4) case(fire-6, in-5) nmod:in(dancing-4, fire-6) case(particular-9, in-8) advcl:in(reference-13, particular-9) cop(reference-13, is-11) det(reference-13, a-12) root(ROOT-0, reference-13) conj:and(reference-13, reference-13') case(mystics-16, to-14) amod(mystics-16, Sufi-15) nmod:to(reference-13, mystics-16) cc(reference-13, and-17) case(gatherings-20, to-18) det(gatherings-20, the-19) nmod:to(reference-13', gatherings-20) nmod:during(attempt-29, gatherings-20) advmod(takes-23, where-21) nsubj(takes-23, dancing-22) acl:relcl(gatherings-20, takes-23) dobj(takes-23, place-24) cc(takes-23, and-25) case(which-27, during-26) ref(gatherings-20, which-27) nsubj(attempt-29, they-28) nsubj(prove-31, they-28) acl:relcl(gatherings-20, attempt-29) conj:and(takes-23, attempt-29) mark(prove-31, to-30) xcomp(attempt-29, prove-31) dobj(prove-31, miracles-32)  "
"Under Deng , many non-governmental activities began to re-emerge in the village , such as traditional festivals , dancing in the streets , and traditional drama and plays that had been forbidden during Mao 's time .","Under/IN Deng/NNP ,/, many/JJ non-governmental/JJ activities/NNS began/VBD to/TO re-emerge/VB in/IN the/DT village/NN ,/, such/JJ as/IN traditional/JJ festivals/NNS ,/, dancing/VBG in/IN the/DT streets/NNS ,/, and/CC traditional/JJ drama/NN and/CC plays/NNS that/WDT had/VBD been/VBN forbidden/VBN during/IN Mao/NNP 's/POS time/NN ./."," case(Deng-2, Under-1) nmod:under(began-7, Deng-2) amod(activities-6, many-4) amod(activities-6, non-governmental-5) nsubj(began-7, activities-6) nsubj(re-emerge-9, activities-6) nsubj(re-emerge-9', activities-6) root(ROOT-0, began-7) mark(re-emerge-9, to-8) xcomp(began-7, re-emerge-9) xcomp(began-7, re-emerge-9') conj:and(re-emerge-9, re-emerge-9') case(village-12, in-10) det(village-12, the-11) nmod:in(re-emerge-9, village-12) case(festivals-17, such-14) mwe(such-14, as-15) amod(festivals-17, traditional-16) nmod:such_as(re-emerge-9', festivals-17) acl(village-12, dancing-19) case(streets-22, in-20) det(streets-22, the-21) nmod:in(dancing-19, streets-22) cc(re-emerge-9, and-24) amod(drama-26, traditional-25) conj(village-12, drama-26) nsubjpass(forbidden-32, drama-26) cc(drama-26, and-27) conj(village-12, plays-28) conj:and(drama-26, plays-28) nsubjpass(forbidden-32, plays-28) ref(drama-26, that-29) aux(forbidden-32, had-30) auxpass(forbidden-32, been-31) acl:relcl(drama-26, forbidden-32) case(time-36, during-33) nmod:poss(time-36, Mao-34) case(Mao-34, 's-35) nmod:during(forbidden-32, time-36)  "
"As early as April 1993 , Al From of the DLC warned that Clinton was "" not dancing with those who brought you to the dance . ""","As/IN early/RB as/RB April/NNP 1993/CD ,/, Al/NNP From/NNP of/IN the/DT DLC/NNP warned/VBD that/IN Clinton/NNP was/VBD ''/'' not/RB dancing/NN with/IN those/DT who/WP brought/VBD you/PRP to/TO the/DT dance/NN ./. ''/''"," case(as-3, As-1) advmod(as-3, early-2) nmod:as(warned-12, as-3) nmod:tmod(as-3, April-4) nummod(April-4, 1993-5) compound(From-8, Al-7) nsubj(warned-12, From-8) case(DLC-11, of-9) det(DLC-11, the-10) nmod:of(From-8, DLC-11) root(ROOT-0, warned-12) mark(dancing-18, that-13) nsubj(dancing-18, Clinton-14) cop(dancing-18, was-15) neg(dancing-18, not-17) ccomp(warned-12, dancing-18) case(those-20, with-19) nmod:with(dancing-18, those-20) nsubj(brought-22, those-20) ref(those-20, who-21) acl:relcl(those-20, brought-22) dobj(brought-22, you-23) case(dance-26, to-24) det(dance-26, the-25) nmod:to(brought-22, dance-26)  "
"Such as the one in which Dahfu , screened by umbrellas and surrounded by music , dancing , and festivities receives Henderson , while his ladies are "" entertaining . ""","Such/JJ as/IN the/DT one/NN in/IN which/WDT Dahfu/NNP ,/, screened/VBD by/IN umbrellas/NNS and/CC surrounded/VBN by/IN music/NN ,/, dancing/NN ,/, and/CC festivities/NNS receives/VBZ Henderson/NNP ,/, while/IN his/PRP$ ladies/NNS are/VBP ''/'' entertaining/NNP ./. ''/''"," nsubj(receives-21, Such-1) case(one-4, as-2) det(one-4, the-3) nmod:as(Such-1, one-4) nmod:in(screened-9, one-4) case(which-6, in-5) ref(one-4, which-6) nsubj(screened-9, Dahfu-7) nsubj(surrounded-13, Dahfu-7) acl:relcl(one-4, screened-9) case(umbrellas-11, by-10) nmod:by(screened-9, umbrellas-11) cc(screened-9, and-12) acl:relcl(one-4, surrounded-13) conj:and(screened-9, surrounded-13) case(music-15, by-14) nmod:by(surrounded-13, music-15) nmod:by(surrounded-13, dancing-17) conj:and(music-15, dancing-17) cc(music-15, and-19) nmod:by(surrounded-13, festivities-20) conj:and(music-15, festivities-20) root(ROOT-0, receives-21) dobj(receives-21, Henderson-22) mark(are-27, while-24) nmod:poss(ladies-26, his-25) nsubj(are-27, ladies-26) acl:relcl(Henderson-22, are-27) nmod:tmod(are-27, entertaining-29)  "
"Taking a look at Dahfu 's ladies dancing , Henderson also observes that "" there were some who looked splendid , the tallest ones moving with a giraffe-like elegance , their small faces ornamented with patterns of scars .","Taking/VBG a/DT look/NN at/IN Dahfu/NNP 's/POS ladies/NNS dancing/NN ,/, Henderson/NNP also/RB observes/VBZ that/DT ''/'' there/EX were/VBD some/DT who/WP looked/VBD splendid/JJ ,/, the/DT tallest/JJS ones/NNS moving/VBG with/IN a/DT giraffe-like/JJ elegance/NN ,/, their/PRP$ small/JJ faces/NNS ornamented/VBN with/IN patterns/NNS of/IN scars/NNS ./."," advcl(observes-12, Taking-1) det(look-3, a-2) dobj(Taking-1, look-3) case(dancing-8, at-4) nmod:poss(dancing-8, Dahfu-5) case(Dahfu-5, 's-6) compound(dancing-8, ladies-7) nmod:at(Taking-1, dancing-8) nsubj(observes-12, Henderson-10) advmod(observes-12, also-11) root(ROOT-0, observes-12) dobj(observes-12, that-13) nsubj(looked-19, that-13) expl(were-16, there-15) acl:relcl(that-13, were-16) nsubj(were-16, some-17) nsubj(looked-19, some-17) ref(that-13, who-18) ref(some-17, who-18) acl:relcl(some-17, looked-19) dobj(looked-19, splendid-20) det(ones-24, the-22) amod(ones-24, tallest-23) appos(splendid-20, ones-24) acl(ones-24, moving-25) case(elegance-29, with-26) det(elegance-29, a-27) amod(elegance-29, giraffe-like-28) nmod:with(moving-25, elegance-29) nmod:poss(faces-33, their-31) amod(faces-33, small-32) appos(that-13, faces-33) acl(faces-33, ornamented-34) case(patterns-36, with-35) nmod:with(ornamented-34, patterns-36) case(scars-38, of-37) nmod:of(patterns-36, scars-38)  "
"Further , it is not necessary to think of popular culture exclusively in the sphere of residual , holdover cultural activities that are now rapidly disappearing as in , say , folk dancing of one sort or another .","Further/RBR ,/, it/PRP is/VBZ not/RB necessary/JJ to/TO think/VB of/IN popular/JJ culture/NN exclusively/RB in/IN the/DT sphere/NN of/IN residual/JJ ,/, holdover/JJ cultural/JJ activities/NNS that/WDT are/VBP now/RB rapidly/RB disappearing/VBG as/RB in/IN ,/, say/VB ,/, folk/NN dancing/NN of/IN one/CD sort/NN or/CC another/DT ./."," advmod(necessary-6, Further-1) nsubj(necessary-6, it-3) nsubj(think-8, it-3) cop(necessary-6, is-4) neg(necessary-6, not-5) root(ROOT-0, necessary-6) mark(think-8, to-7) xcomp(necessary-6, think-8) case(culture-11, of-9) amod(culture-11, popular-10) nmod:of(think-8, culture-11) advmod(sphere-15, exclusively-12) case(sphere-15, in-13) det(sphere-15, the-14) nmod:in(think-8, sphere-15) nsubj(disappearing-26, sphere-15) case(activities-21, of-16) amod(activities-21, residual-17) amod(activities-21, holdover-19) amod(activities-21, cultural-20) nmod:of(sphere-15, activities-21) ref(sphere-15, that-22) aux(disappearing-26, are-23) advmod(rapidly-25, now-24) advmod(disappearing-26, rapidly-25) acl:relcl(sphere-15, disappearing-26) advmod(dancing-33, as-27) case(dancing-33, in-28) discourse(dancing-33, say-30) compound(dancing-33, folk-32) nmod:in(disappearing-26, dancing-33) case(sort-36, of-34) nummod(sort-36, one-35) nmod:of(dancing-33, sort-36) cc(sort-36, or-37) nmod:of(dancing-33, another-38) conj:or(sort-36, another-38)  "
"She told us that the community had been happy to see us dancing , later kindly letting us know that we should learn to dance better !","She/PRP told/VBD us/PRP that/IN the/DT community/NN had/VBD been/VBN happy/JJ to/TO see/VB us/PRP dancing/VBG ,/, later/RB kindly/RB letting/VBG us/PRP know/VBP that/IN we/PRP should/MD learn/VB to/TO dance/VB better/RBR !/."," nsubj(told-2, She-1) root(ROOT-0, told-2) dobj(told-2, us-3) mark(happy-9, that-4) det(community-6, the-5) nsubj(happy-9, community-6) nsubj(see-11, community-6) aux(happy-9, had-7) cop(happy-9, been-8) ccomp(told-2, happy-9) mark(see-11, to-10) xcomp(happy-9, see-11) nsubj(dancing-13, us-12) dep(see-11, dancing-13) advmod(kindly-16, later-15) advmod(dancing-13, kindly-16) advcl(dancing-13, letting-17) nsubj(know-19, us-18) ccomp(letting-17, know-19) mark(learn-23, that-20) nsubj(learn-23, we-21) nsubj(dance-25, we-21) aux(learn-23, should-22) ccomp(know-19, learn-23) mark(dance-25, to-24) xcomp(learn-23, dance-25) advmod(dance-25, better-26)  "
"Several hundred people camped in the protected forest for three days , which required that an area be cleared to provide space for dancing , cooking , eating , and sleeping .","Several/JJ hundred/CD people/NNS camped/VBD in/IN the/DT protected/JJ forest/NN for/IN three/CD days/NNS ,/, which/WDT required/VBD that/IN an/DT area/NN be/VB cleared/VBN to/TO provide/VB space/NN for/IN dancing/VBG ,/, cooking/VBG ,/, eating/VBG ,/, and/CC sleeping/VBG ./."," amod(people-3, Several-1) nummod(people-3, hundred-2) nsubj(camped-4, people-3) root(ROOT-0, camped-4) case(forest-8, in-5) det(forest-8, the-6) amod(forest-8, protected-7) nmod:in(camped-4, forest-8) case(days-11, for-9) nummod(days-11, three-10) nmod:for(camped-4, days-11) nsubj(required-14, days-11) ref(days-11, which-13) acl:relcl(days-11, required-14) mark(cleared-19, that-15) det(area-17, an-16) nsubjpass(cleared-19, area-17) nsubj(provide-21, area-17) auxpass(cleared-19, be-18) ccomp(required-14, cleared-19) mark(provide-21, to-20) xcomp(cleared-19, provide-21) dobj(provide-21, space-22) mark(dancing-24, for-23) advcl(provide-21, dancing-24) advcl(provide-21, cooking-26) conj:and(dancing-24, cooking-26) advcl(provide-21, eating-28) conj:and(dancing-24, eating-28) cc(dancing-24, and-30) advcl(provide-21, sleeping-31) conj:and(dancing-24, sleeping-31)  "
"The European Union is there , and they are dancing with MERCOSUR , and what are we doing so as not to be left behind ?","The/DT European/NNP Union/NNP is/VBZ there/RB ,/, and/CC they/PRP are/VBP dancing/VBG with/IN MERCOSUR/NNP ,/, and/CC what/WP are/VBP we/PRP doing/VBG so/RB as/RB not/RB to/TO be/VB left/VBN behind/RP ?/."," det(Union-3, The-1) compound(Union-3, European-2) nsubj(is-4, Union-3) root(ROOT-0, is-4) advmod(is-4, there-5) cc(is-4, and-7) nsubj(dancing-10, they-8) aux(dancing-10, are-9) conj:and(is-4, dancing-10) case(MERCOSUR-12, with-11) nmod:with(dancing-10, MERCOSUR-12) cc(is-4, and-14) dep(doing-18, what-15) aux(doing-18, are-16) nsubj(doing-18, we-17) nsubjpass(left-24, we-17) conj:and(is-4, doing-18) advmod(not-21, so-19) advmod(not-21, as-20) neg(doing-18, not-21) mark(left-24, to-22) auxpass(left-24, be-23) xcomp(doing-18, left-24) compound:prt(left-24, behind-25)  "
"Although I disagree with Berry about computers , seeing them as a physical tool , I nevertheless agree with his perspective on writing : <p> At first glance , writing may seem not nearly so much an art of the body as , say , dancing or gardening or carpentry .","Although/IN I/PRP disagree/VBP with/IN Berry/NNP about/IN computers/NNS ,/, seeing/VBG them/PRP as/IN a/DT physical/JJ tool/NN ,/, I/PRP nevertheless/RB agree/VBP with/IN his/PRP$ perspective/NN on/IN writing/VBG :/: <p>/RB At/IN first/JJ glance/NN ,/, writing/NN may/MD seem/VB not/RB nearly/RB so/RB much/RB an/DT art/NN of/IN the/DT body/NN as/IN ,/, say/VB ,/, dancing/NN or/CC gardening/VBG or/CC carpentry/NN ./."," mark(disagree-3, Although-1) nsubj(disagree-3, I-2) advcl(agree-18, disagree-3) case(Berry-5, with-4) nmod:with(disagree-3, Berry-5) case(computers-7, about-6) nmod:about(disagree-3, computers-7) xcomp(disagree-3, seeing-9) dobj(seeing-9, them-10) case(tool-14, as-11) det(tool-14, a-12) amod(tool-14, physical-13) nmod:as(seeing-9, tool-14) nsubj(agree-18, I-16) advmod(agree-18, nevertheless-17) root(ROOT-0, agree-18) case(perspective-21, with-19) nmod:poss(perspective-21, his-20) nmod:with(agree-18, perspective-21) mark(writing-23, on-22) advcl(agree-18, writing-23) advmod(seem-32, <p>-25) case(glance-28, At-26) amod(glance-28, first-27) nmod:at(seem-32, glance-28) nsubj(seem-32, writing-30) aux(seem-32, may-31) ccomp(writing-23, seem-32) dep(much-36, not-33) advmod(much-36, nearly-34) advmod(much-36, so-35) advmod(seem-32, much-36) det(art-38, an-37) xcomp(seem-32, art-38) case(body-41, of-39) det(body-41, the-40) nmod:of(art-38, body-41) case(dancing-46, as-42) discourse(dancing-46, say-44) nmod:as(body-41, dancing-46) cc(dancing-46, or-47) nmod:as(body-41, gardening-48) conj:or(dancing-46, gardening-48) cc(gardening-48, or-49) conj:or(dancing-46, carpentry-50) conj:or(gardening-48, carpentry-50)  "
"It has a lot to do with that elusive word "" flow , "" just like dancing , such that reading sentences is a kinesthetic experience .","It/PRP has/VBZ a/DT lot/NN to/TO do/VB with/IN that/DT elusive/JJ word/NN ''/'' flow/NN ,/, ''/'' just/RB like/IN dancing/VBG ,/, such/PDT that/DT reading/NN sentences/NNS is/VBZ a/DT kinesthetic/JJ experience/NN ./."," nsubj(has-2, It-1) ccomp(experience-26, has-2) det(lot-4, a-3) dobj(has-2, lot-4) mark(do-6, to-5) acl(lot-4, do-6) case(flow-12, with-7) det(flow-12, that-8) amod(flow-12, elusive-9) compound(flow-12, word-10) nmod:with(do-6, flow-12) advmod(dancing-17, just-15) mark(dancing-17, like-16) advcl(has-2, dancing-17) det:predet(sentences-22, such-19) det(sentences-22, that-20) compound(sentences-22, reading-21) nsubj(experience-26, sentences-22) cop(experience-26, is-23) det(experience-26, a-24) amod(experience-26, kinesthetic-25) root(ROOT-0, experience-26)  "
